Landkreis,LK_Einwohner,Day,DailyDeaths
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,1
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Ahrweiler,129727.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,1
Aichach-Friedberg,133596.0,,1
Aichach-Friedberg,133596.0,,1
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,1
Aichach-Friedberg,133596.0,,4
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,1
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,1
Aichach-Friedberg,133596.0,,6
Aichach-Friedberg,133596.0,,2
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,1
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,1
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Aichach-Friedberg,133596.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,3
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,1
Alb-Donau-Kreis,196047.0,,1
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,1
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,1
Alb-Donau-Kreis,196047.0,,1
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,1
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,1
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,1
Alb-Donau-Kreis,196047.0,,2
Alb-Donau-Kreis,196047.0,,2
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,1
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,1
Alb-Donau-Kreis,196047.0,,1
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,9
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Alb-Donau-Kreis,196047.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,1
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,1
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,1
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,1
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altenburger Land,90118.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,1
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altmarkkreis Salzwedel,83765.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,1
Altötting,111210.0,,1
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,1
Altötting,111210.0,,4
Altötting,111210.0,,1
Altötting,111210.0,,1
Altötting,111210.0,,2
Altötting,111210.0,,2
Altötting,111210.0,,1
Altötting,111210.0,,1
Altötting,111210.0,,6
Altötting,111210.0,,3
Altötting,111210.0,,0
Altötting,111210.0,,1
Altötting,111210.0,,2
Altötting,111210.0,,0
Altötting,111210.0,,1
Altötting,111210.0,,3
Altötting,111210.0,,1
Altötting,111210.0,,2
Altötting,111210.0,,1
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,5
Altötting,111210.0,,5
Altötting,111210.0,,1
Altötting,111210.0,,1
Altötting,111210.0,,4
Altötting,111210.0,,0
Altötting,111210.0,,1
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,1
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Altötting,111210.0,,0
Alzey-Worms,129244.0,,0
Alzey-Worms,129244.0,,0
